dist,town,village,area,orientations,room,bedroom,living_room,washing_room,rent,lease_mode,label,elevator,parking,water,electricity,gas
香洲区,前山,诚丰圣诺大厦,161.83,东南,10厅2卫,1,0,2,2600 ,整租,/精装/双卫生间/非居住房屋/,有,免费车位,商水,商电,无
香洲区,新香洲,嘉丰花园,51,北,11厅1卫,1,1,1,2600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,横琴,横琴万象世界,45,西,11厅1卫,1,1,1,2600 ,整租,/精装/非居住房屋/,有,免费车位,商水,商电,无
香洲区,上冲,奥园商业广场,32,南北,11厅1卫,1,1,1,2600 ,整租,/精装/非居住房屋/,有,免费车位,商水,商电,有
香洲区,吉大,诚丰星座,42.03,东南,11厅1卫,1,1,1,2600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,吉大,嘉年华国际公寓,46,南,10厅1卫,1,0,1,2600 ,整租,/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,拱北,龙城花园,40,南,11厅1卫,1,1,1,2600 ,整租,/,有,免费车位,民水,民电,无
香洲区,柠溪,丰达大厦,22,南,10厅1卫,1,0,1,2600 ,整租,/,有,免费车位,民水,民电,无
香洲区,兰埔,中联国际,40,南,10厅1卫,1,0,1,2600 ,整租,/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,吉大,君怡花园,30,东南,11厅1卫,1,1,1,2600 ,整租,/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,新香洲,银厦广场,10,东南,11厅1卫,1,1,1,2600 ,整租,/精装/,有,免费车位,民水,民电,无
香洲区,横琴,中冶盛世国际广场,50,南,10厅1卫,1,0,1,2600 ,整租,/精装/,有,免费车位,民水,民电,无
香洲区,前山,诚丰水晶座,43,东南,11厅1卫,1,1,1,2600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,湾仔,水岸华都,38,东南,10厅1卫,1,0,1,2600 ,整租,/精装/随时看房/,有,租用车位,民水,民电,有
香洲区,拱北,西海名苑,50,南,11厅1卫,1,1,1,2600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,吉大,金色九洲,52,北,11厅1卫,1,1,1,2600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,南湾,天朗海峰,79,南,11厅1卫,1,1,1,2600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,拱北,正邦岭秀城公寓楼,39,西,10厅1卫,1,0,1,2600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,吉大,诚丰银座,43,东南,11厅1卫,1,1,1,2600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,吉大,诚丰银座,30,南,11厅1卫,1,1,1,2600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,吉大,诚丰银座,50,东南,11厅1卫,1,1,1,2600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,吉大,海怡大厦,43,南,11厅1卫,1,1,1,2600 ,整租,/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,吉大,新光御景山花园,32,北,11厅1卫,1,1,1,2600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,前山,明珠山庄,30,东南,11厅1卫,1,1,1,2600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,拱北,和华国际公寓,40,北,10厅1卫,1,0,1,2600 ,整租,/精装/随时看房/,有,租用车位,民水,民电,有
香洲区,吉大,星晴公寓,53,南,11厅1卫,1,1,1,2600 ,整租,/精装/,有,免费车位,民水,民电,无
香洲区,拱北,龙城花园,42.22,西南,11厅1卫,1,1,1,2600 ,整租,/随时看房/,有,免费车位,民水,民电,无
香洲区,吉大,新天地大厦,40,东南,11厅1卫,1,1,1,2600 ,整租,/精装/,有,免费车位,民水,民电,无
香洲区,柠溪,粤龙阁,39.45,北,11厅1卫,1,1,1,2600 ,整租,/随时看房/,有,免费车位,民水,民电,无
香洲区,拱北,正邦岭秀城公寓楼,41,东南,10厅1卫,1,0,1,2600 ,整租,/精装/随时看房/,有,租用车位,民水,民电,有
香洲区,拱北,银石雅园,48.5,东南,11厅1卫,1,1,1,2600 ,整租,/精装/随时看房/,有,租用车位,民水,民电,有
香洲区,横琴,湾区一号,35.98,东,10厅1卫,1,0,1,2600 ,整租,/精装/,有,租用车位,民水,民电,有
香洲区,唐家湾,保利海上五月花,49,南,11厅1卫,1,1,1,2600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,洪湾,龙光玖龙汇,42,南,11厅1卫,1,1,1,2600 ,整租,/精装/非居住房屋/,有,免费车位,商水,商电,无
香洲区,唐家湾,蓝湾智岛二期,58,南,11厅1卫,1,1,1,2600 ,整租,/精装/,有,租用车位,商水,商电,无
香洲区,吉大,东洲花园,20,东南,10厅0卫,1,0,0,2600 ,整租,/精装/随时看房/,有,免费车位,民水,民电,无
香洲区,吉大,海湾花园,12,南,11厅0卫,1,1,0,2600 ,整租,/,有,免费车位,民水,民电,有
香洲区,横琴,横琴万象世界,25,南,11厅1卫,1,1,1,2600 ,整租,/精装/非居住房屋/,有,免费车位,商水,商电,无
香洲区,拱北,国维中央广场,43,南,10厅1卫,1,0,1,2600 ,整租,/精装/非居住房屋/,有,免费车位,商水,商电,无
香洲区,南湾,天朗海峰,79,北,11厅1卫,1,1,1,2600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,南湾,金沙美地,45,东南东北,11厅1卫,1,1,1,2600 ,未知,/,有,免费车位,民水,民电,有
香洲区,拱北,利腾金力湾商业中心,51.97,南,11厅1卫,1,1,1,2600 ,整租,/精装/非居住房屋/,有,免费车位,商水,商电,无
香洲区,拱北,国维中央广场,44,南,11厅1卫,1,1,1,2600 ,整租,/精装/非居住房屋/,有,免费车位,商水,商电,无
香洲区,横琴,华发悦府,58,南,11厅1卫,1,1,1,2600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,老香洲,桃李家园,48.39,东南,11厅1卫,1,1,1,2600 ,整租,/随时看房/,有,免费车位,民水,民电,有
香洲区,吉大,新天地大厦,46,南,11厅1卫,1,1,1,2600 ,整租,/精装/,有,租用车位,民水,民电,无
香洲区,兰埔,万科金域缇香,41,西,11厅1卫,1,1,1,2600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,唐家湾,惠景畅园,43.5,西南,11厅1卫,1,1,1,2600 ,整租,/精装/,有,免费车位,商水,商电,有
香洲区,南湾,华发新城四期,47.85,南,12厅1卫,1,2,1,2600 ,整租,/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,上冲,华发城建未来荟,43,东南南,11厅1卫,1,1,1,2600 ,整租,/新上/精装/,有,免费车位,民水,民电,有
香洲区,吉大,白莲新村,37,南,11厅1卫,1,1,1,2600 ,整租,/新上/精装/,有,免费车位,民水,民电,有
香洲区,前山,蓝钻100,36,南,10厅1卫,1,0,1,2600 ,整租,/新上/,有,免费车位,民水,民电,有
香洲区,横琴,紫檀文化中心,49,南,11厅1卫,1,1,1,2600 ,整租,/精装/非居住房屋/,有,免费车位,商水,商电,无
香洲区,柠溪,朗晴居,51.04,南,11厅1卫,1,1,1,2600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,南湾,天朗海峰,63,东,11厅1卫,1,1,1,2600 ,整租,/新上/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,柠溪,朗晴居,45,东南,11厅1卫,1,1,1,2600 ,整租,/精装/,有,租用车位,民水,民电,有
香洲区,吉大,星晴公寓,38,东,10厅1卫,1,0,1,2600 ,整租,/,有,免费车位,民水,民电,无
香洲区,新香洲,金域华府,37,东,11厅1卫,1,1,1,2600 ,整租,/新上/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,南湾,华发新城六期,41,南,11厅1卫,1,1,1,2600 ,整租,/新上/精装/,有,免费车位,民水,民电,有
香洲区,唐家湾,万科红树东岸,48,东北,11厅1卫,1,1,1,2600 ,整租,/新上/精装/,有,免费车位,商水,商电,有
香洲区,唐家湾,万科红树东岸,48,南,11厅1卫,1,1,1,2600 ,整租,/新上/精装/,有,免费车位,商水,商电,有
香洲区,南湾,天朗海峰,80,南,11厅1卫,1,1,1,2600 ,整租,/新上/精装/,有,免费车位,民水,民电,有
香洲区,新香洲,宝地康泰,10,南,10厅1卫,1,0,1,2600 ,整租,/随时看房/,有,免费车位,民水,民电,有
香洲区,南湾,天朗海峰,79,东南南,11厅1卫,1,1,1,2600 ,整租,/精装/,有,租用车位,民水,民电,有
香洲区,兰埔,中联国际,48,东南,11厅1卫,1,1,1,2600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,前山,前山新城,45,南,11厅1卫,1,1,1,2600 ,整租,/精装/随时看房/动迁安置房/,有,租用车位,民水,民电,有
香洲区,唐家湾,保利海上五月花,49,南,11厅1卫,1,1,1,2600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,夏湾,春泽名园,48,南,11厅1卫,1,1,1,2600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,拱北,岭秀城壹号,45,东南,10厅1卫,1,0,1,2600 ,整租,/精装/随时看房/,有,免费车位,商水,商电,有
香洲区,南湾,中信红树湾二期,58,东南,11厅1卫,1,1,1,2600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,拱北,都市广场,37,南,10厅1卫,1,0,1,2600 ,整租,/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,横琴,璞醍海,67.5,东南,12厅1卫,1,2,1,2600 ,整租,/月租/非居住房屋/,有,租用车位,商水,商电,无
香洲区,横琴,横琴国贸大厦,128,东南,11厅1卫,1,1,1,2600 ,整租,/精装/随时看房/,有,免费车位,商水,商电,无
香洲区,洪湾,奥园观山海,47,东南,11厅1卫,1,1,1,2600 ,整租,/精装/非居住房屋/,有,免费车位,商水,商电,无
香洲区,横琴,横琴万象世界,45,西北,11厅1卫,1,1,1,2600 ,整租,/精装/非居住房屋/,有,免费车位,商水,商电,无
香洲区,洪湾,百家达,54,东南,11厅1卫,1,1,1,2600 ,整租,/精装/非居住房屋/,有,免费车位,商水,商电,无
香洲区,横琴,荔枝湾花园（北区）,27,南,11厅1卫,1,1,1,2600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,拱北,正邦岭秀城公寓楼,39,东南,11厅1卫,1,1,1,2600 ,整租,/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,吉大,富都大厦,50,南,11厅1卫,1,1,1,2600 ,整租,/精装/随时看房/,有,免费车位,商水,商电,无
香洲区,夏湾,现代广场,31,南,10厅1卫,1,0,1,2600 ,整租,/精装/,有,免费车位,商水,商电,无
香洲区,夏湾,现代广场,36,南,11厅1卫,1,1,1,2600 ,整租,/精装/,有,免费车位,商水,商电,无
香洲区,南湾,华发世纪城三期,55,东,12厅1卫,1,2,1,2600 ,整租,/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,吉大,钰海环球金融中心,213.98,东南,10厅0卫,1,0,0,2600 ,整租,/精装/,有,免费车位,商水,商电,无
香洲区,横琴,璞醍海,67.5,东南,12厅1卫,1,2,1,2600 ,整租,/非居住房屋/,有,免费车位,商水,商电,无
香洲区,横琴,璞醍海,40,南,10厅1卫,1,0,1,2600 ,整租,/非居住房屋/,有,租用车位,商水,商电,无
香洲区,横琴,璞醍海,40,南,10厅1卫,1,0,1,2600 ,整租,/非居住房屋/,有,免费车位,商水,商电,无
香洲区,横琴,璞醍海,40,南,10厅1卫,1,0,1,2600 ,整租,/非居住房屋/,有,免费车位,商水,商电,无
香洲区,南湾,中信红树湾二期,67,西南,11厅1卫,1,1,1,2600 ,整租,/精装/随时看房/,有,租用车位,民水,民电,有
香洲区,横琴,横琴万象世界,44.5,东南,11厅1卫,1,1,1,2600 ,整租,/精装/非居住房屋/,有,免费车位,商水,商电,无
香洲区,横琴,横琴金融传媒中心,78,东,11厅1卫,1,1,1,2600 ,整租,/精装/,有,租用车位,民水,民电,有
香洲区,夏湾,宝珠新村,28,南,10厅1卫,1,0,1,2600 ,整租,/精装/,有,租用车位,商水,商电,无
香洲区,夏湾,宝珠新村,28,南,10厅1卫,1,0,1,2600 ,整租,/,有,免费车位,商水,商电,无
香洲区,夏湾,宝珠新村,28,南,11厅1卫,1,1,1,2600 ,整租,/精装/,有,免费车位,商水,商电,无
香洲区,夏湾,宝珠新村,26,南,10厅1卫,1,0,1,2600 ,整租,/精装/,有,免费车位,商水,商电,无
香洲区,吉大,富都大厦,50,西南,11厅1卫,1,1,1,2600 ,整租,/精装/随时看房/,有,免费车位,商水,商电,无
香洲区,南湾,华发新城四期,60,东南南西南,11厅2卫,1,1,2,2600 ,整租,/精装/双卫生间/,有,免费车位,民水,民电,有
香洲区,吉大,新达城大厦,48,东,11厅1卫,1,1,1,2600 ,整租,/,有,免费车位,商水,商电,无
香洲区,南湾,华发新城四期,41,南,12厅2卫,1,2,2,2600 ,整租,/精装/双卫生间/,有,免费车位,民水,民电,有
香洲区,洪湾,奥园观山海,39.16,东南南,11厅1卫,1,1,1,2600 ,整租,/精装/非居住房屋/,有,免费车位,商水,商电,无
香洲区,横琴,中冶盛世国际广场,50.37,南,11厅1卫,1,1,1,2600 ,整租,/精装/,有,免费车位,民水,民电,无
香洲区,横琴,横琴国贸大厦,70.4,东东南,10厅1卫,1,0,1,2600 ,整租,/精装/,有,免费车位,商水,商电,无
香洲区,洪湾,朗廷广场,40,南,11厅1卫,1,1,1,2600 ,整租,/非居住房屋/,有,免费车位,商水,商电,有
香洲区,洪湾,朗廷广场,40,西,10厅1卫,1,0,1,2600 ,整租,/月租/精装/非居住房屋/,有,免费车位,商水,商电,有
香洲区,夏湾,现代广场,30,北东北,10厅1卫,1,0,1,2600 ,整租,/精装/,有,免费车位,商水,商电,无
香洲区,湾仔,水岸华都,73.5,东,11厅0卫,1,1,0,2600 ,整租,/随时看房/,有,免费车位,商水,民电,有
香洲区,前山,领寓,45,南,11厅1卫,1,1,1,2600 ,整租,/精装/,有,租用车位,民水,民电,有
香洲区,拱北,龙城花园,33,东南,11厅1卫,1,1,1,2600 ,整租,/精装/随时看房/,有,免费车位,民水,民电,无
香洲区,横琴,新兴际华财富广场,46.7,北,11厅1卫,1,1,1,2600 ,整租,/精装/,有,免费车位,商水,商电,无
香洲区,横琴,保利国际广场,43,南,11厅1卫,1,1,1,2600 ,整租,/精装/非居住房屋/,有,免费车位,商水,商电,无
香洲区,吉大,诚丰银座,31.44,东南,11厅1卫,1,1,1,2600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,拱北,国维中央广场,50,南,11厅1卫,1,1,1,2600 ,整租,/精装/非居住房屋/,有,免费车位,商水,商电,无
香洲区,南湾,中信红树湾二期,54,东,11厅1卫,1,1,1,2600 ,整租,/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,横琴,横琴万象世界,44.03,南,11厅1卫,1,1,1,2600 ,整租,/精装/非居住房屋/,有,免费车位,商水,商电,无
香洲区,南屏,海印又一城,42,南,11厅1卫,1,1,1,2600 ,整租,/精装/随时看房/,有,免费车位,商水,商电,有
香洲区,上冲,奥园商业广场,50,南,11厅1卫,1,1,1,2600 ,整租,/精装/非居住房屋/,有,租用车位,商水,商电,有
香洲区,横琴,铁建大厦,57,南,11厅1卫,1,1,1,2600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,上冲,云顶澜山南区,57,南北,11厅1卫,1,1,1,2600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,上冲,华发城建未来荟,34,西北,10厅1卫,1,0,1,2600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,吉大,嘉年华国际公寓,43.58,东,11厅1卫,1,1,1,2600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,吉大,嘉年华国际公寓,39,南,11厅1卫,1,1,1,2600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,吉大,轩坤花苑,39,南,11厅0卫,1,1,0,2600 ,整租,/,有,免费车位,民水,民电,无
香洲区,吉大,格力广场三期,24.5,南,11厅1卫,1,1,1,2600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,南湾,华发新城六期,70,西南,11厅1卫,1,1,1,2600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,洪湾,奥园观山海,54,南,11厅1卫,1,1,1,2600 ,整租,/精装/非居住房屋/,有,免费车位,商水,商电,无
香洲区,夏湾,现代广场,54,南,11厅1卫,1,1,1,2600 ,整租,/精装/,有,免费车位,商水,商电,无
香洲区,兰埔,格力香樟,47,东南,10厅1卫,1,0,1,2600 ,整租,/精装/随时看房/,有,租用车位,民水,民电,有
香洲区,横琴,信德口岸商务中心,70.48,北,11厅1卫,1,1,1,2600 ,整租,/精装/随时看房/,有,租用车位,商水,商电,有
香洲区,南湾,华发新城六期,67,东南,11厅1卫,1,1,1,2600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,洪湾,奥园观山海,52.4,东南南,11厅1卫,1,1,1,2600 ,整租,/精装/非居住房屋/,有,租用车位,商水,商电,无
香洲区,洪湾,朗廷广场,106,南,10厅0卫,1,0,0,2600 ,整租,/随时看房/非居住房屋/,有,免费车位,商水,商电,无
香洲区,南湾,华发世纪城三期,53,南,11厅1卫,1,1,1,2600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,洪湾,富力优派广场,43,南,11厅1卫,1,1,1,2600 ,整租,/精装/,有,免费车位,商水,商电,无
香洲区,夏湾,现代广场,31,北,10厅1卫,1,0,1,2600 ,整租,/精装/,有,免费车位,商水,商电,无
香洲区,夏湾,现代广场,36,南,11厅1卫,1,1,1,2600 ,整租,/精装/,有,免费车位,商水,商电,无
香洲区,拱北,国维中央广场,45,东,10厅1卫,1,0,1,2600 ,整租,/精装/随时看房/非居住房屋/,有,免费车位,商水,商电,无
香洲区,拱北,银石雅园,39,南,11厅1卫,1,1,1,2600 ,整租,/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,南湾,中信红树湾二期,86.5,南,11厅1卫,1,1,1,2600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,夏湾,中珠新村幸福时光,43.5,南,11厅1卫,1,1,1,2600 ,整租,/精装/,有,免费车位,民水,民电,无
香洲区,柠溪,金溪花园,10,南,11厅1卫,1,1,1,2600 ,整租,/精装/,有,免费车位,民水,民电,无
香洲区,拱北,和华国际公寓,42.67,北,11厅1卫,1,1,1,2600 ,整租,/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,横琴,华发悦府,56,南,12厅1卫,1,2,1,2600 ,整租,/精装/,有,租用车位,民水,民电,有
香洲区,拱北,中庭居,42.5,南,11厅1卫,1,1,1,2600 ,整租,/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,新香洲,优特广场桂语香山,49.27,南,11厅1卫,1,1,1,2600 ,整租,/业主自荐/精装/,有,免费车位,商水,商电,无
香洲区,拱北,正邦岭秀城公寓楼,35,东,11厅1卫,1,1,1,2600 ,整租,/随时看房/,有,免费车位,民水,民电,有
香洲区,吉大,万科石花66号,40,南,11厅1卫,1,1,1,2600 ,整租,/精装/非居住房屋/,有,免费车位,商水,商电,无
香洲区,兰埔,格力香樟,47.58,南,10厅1卫,1,0,1,2600 ,整租,/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,湾仔,水岸华都,38,东南,10厅1卫,1,0,1,2600 ,整租,/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,吉大,C派公寓,36,东南,10厅1卫,1,0,1,2600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,柠溪,翠竹新村,15,南,11厅1卫,1,1,1,2600 ,整租,/精装/,有,免费车位,商水,商电,无
香洲区,新香洲,龙光海悦云天,36,南,10厅1卫,1,0,1,2600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,拱北,银石雅园,38,南,11厅1卫,1,1,1,2600 ,整租,/精装/,有,租用车位,民水,民电,有
香洲区,兰埔,中联国际,45,南,10厅1卫,1,0,1,2600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,拱北,正邦岭秀城公寓楼,33,北,11厅1卫,1,1,1,2600 ,整租,/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,新香洲,金域华府,36,南,11厅1卫,1,1,1,2600 ,整租,/精装/,有,免费车位,民水,民电,有
